country,continent,item,year,yield,harvested,production
New Zealand,Oceania,Strawberries,1986,146789,327,4800
New Zealand,Oceania,Strawberries,1987,145270,296,4300
New Zealand,Oceania,Strawberries,1988,146903,226,3320
New Zealand,Oceania,Strawberries,1989,163265,245,4000
New Zealand,Oceania,Strawberries,1990,127796,313,4000
New Zealand,Oceania,Strawberries,1991,133333,300,4000
New Zealand,Oceania,Strawberries,1992,134100,261,3500
New Zealand,Oceania,Strawberries,1993,147773,247,3650
New Zealand,Oceania,Strawberries,1994,120846,331,4000
New Zealand,Oceania,Strawberries,1995,200000,250,5000
New Zealand,Oceania,Strawberries,1996,275000,200,5500
New Zealand,Oceania,Strawberries,1997,267857,224,6000
New Zealand,Oceania,Strawberries,1998,347368,190,6600
New Zealand,Oceania,Strawberries,1999,352632,190,6700
New Zealand,Oceania,Strawberries,2000,169271,384,6500
New Zealand,Oceania,Strawberries,2001,169271,384,6500
New Zealand,Oceania,Strawberries,2002,211897,311,6590
New Zealand,Oceania,Strawberries,2003,193103,290,5600
New Zealand,Oceania,Strawberries,2004,221000,220,4862
New Zealand,Oceania,Strawberries,2005,223744,219,4900
New Zealand,Oceania,Strawberries,2006,228444,180,4112
New Zealand,Oceania,Strawberries,2007,231481,216,5000
New Zealand,Oceania,Strawberries,2008,230435,230,5300
New Zealand,Oceania,Strawberries,2009,230469,256,5900
New Zealand,Oceania,Strawberries,2010,239407,236,5650
New Zealand,Oceania,Strawberries,2011,248430,223,5540
New Zealand,Oceania,Strawberries,2012,245500,220,5401
New Zealand,Oceania,Strawberries,2013,248475,236,5864
New Zealand,Oceania,Strawberries,2014,244805,256,6267
New Zealand,Oceania,Strawberries,2015,216047,253,5466
New Zealand,Oceania,Strawberries,2016,200167,240,4804
New Zealand,Oceania,Strawberries,2017,195073,205,3999
New Zealand,Oceania,Strawberries,2018,192744,215,4144
New Zealand,Oceania,Strawberries,2019,192075,212,4072
New Zealand,Oceania,Sweet potatoes,1961,177500,160,2840
New Zealand,Oceania,Sweet potatoes,1962,182111,180,3278
New Zealand,Oceania,Sweet potatoes,1963,161950,200,3239
New Zealand,Oceania,Sweet potatoes,1964,169952,210,3569
New Zealand,Oceania,Sweet potatoes,1965,112277,382,4289
New Zealand,Oceania,Sweet potatoes,1966,91178,399,3638
New Zealand,Oceania,Sweet potatoes,1967,144576,389,5624
New Zealand,Oceania,Sweet potatoes,1968,157264,402,6322
New Zealand,Oceania,Sweet potatoes,1969,150602,482,7259
New Zealand,Oceania,Sweet potatoes,1970,181910,445,8095
New Zealand,Oceania,Sweet potatoes,1971,162452,416,6758
New Zealand,Oceania,Sweet potatoes,1972,170402,448,7634
New Zealand,Oceania,Sweet potatoes,1973,169797,493,8371
New Zealand,Oceania,Sweet potatoes,1974,175871,528,9286
New Zealand,Oceania,Sweet potatoes,1975,167188,448,7490
New Zealand,Oceania,Sweet potatoes,1976,110172,524,5773
New Zealand,Oceania,Sweet potatoes,1977,112588,541,6091
New Zealand,Oceania,Sweet potatoes,1978,151662,1005,15242
New Zealand,Oceania,Sweet potatoes,1979,85101,986,8391
New Zealand,Oceania,Sweet potatoes,1980,226552,696,15768
New Zealand,Oceania,Sweet potatoes,1981,154670,666,10301
New Zealand,Oceania,Sweet potatoes,1982,159531,426,6796
New Zealand,Oceania,Sweet potatoes,1983,159091,440,7000
New Zealand,Oceania,Sweet potatoes,1984,156863,510,8000
New Zealand,Oceania,Sweet potatoes,1985,156863,510,8000
New Zealand,Oceania,Sweet potatoes,1986,157549,457,7200
New Zealand,Oceania,Sweet potatoes,1987,157895,627,9900
New Zealand,Oceania,Sweet potatoes,1988,157643,628,9900
New Zealand,Oceania,Sweet potatoes,1989,159875,638,10200
New Zealand,Oceania,Sweet potatoes,1990,159383,778,12400
New Zealand,Oceania,Sweet potatoes,1991,152381,1050,16000
New Zealand,Oceania,Sweet potatoes,1992,237745,816,19400
New Zealand,Oceania,Sweet potatoes,1993,249415,854,21300
New Zealand,Oceania,Sweet potatoes,1994,247137,1048,25900
New Zealand,Oceania,Sweet potatoes,1995,252381,1050,26500
New Zealand,Oceania,Sweet potatoes,1996,250228,1095,27400
New Zealand,Oceania,Sweet potatoes,1997,200000,1000,20000
New Zealand,Oceania,Sweet potatoes,1998,128431,1020,13100
New Zealand,Oceania,Sweet potatoes,1999,170000,1000,17000
New Zealand,Oceania,Sweet potatoes,2000,144509,1211,17500
New Zealand,Oceania,Sweet potatoes,2001,145719,1098,16000
New Zealand,Oceania,Sweet potatoes,2002,162437,985,16000
New Zealand,Oceania,Sweet potatoes,2003,169082,1035,17500
New Zealand,Oceania,Sweet potatoes,2004,166667,1200,20000
New Zealand,Oceania,Sweet potatoes,2005,119699,1462,17500
New Zealand,Oceania,Sweet potatoes,2006,120000,1400,16800
New Zealand,Oceania,Sweet potatoes,2007,120253,1264,15200
New Zealand,Oceania,Sweet potatoes,2008,120000,1100,13200
New Zealand,Oceania,Sweet potatoes,2009,119691,1036,12400
New Zealand,Oceania,Sweet potatoes,2010,116716,1221,14251
New Zealand,Oceania,Sweet potatoes,2011,114581,1384,15858
New Zealand,Oceania,Sweet potatoes,2012,112125,1228,13769
New Zealand,Oceania,Sweet potatoes,2013,109341,1274,13930
New Zealand,Oceania,Sweet potatoes,2014,105835,1306,13822
New Zealand,Oceania,Sweet potatoes,2015,105520,1250,13190
New Zealand,Oceania,Sweet potatoes,2016,105541,1193,12591
New Zealand,Oceania,Sweet potatoes,2017,103777,1141,11841
New Zealand,Oceania,Sweet potatoes,2018,102036,1115,11377
New Zealand,Oceania,Sweet potatoes,2019,100250,1202,12050
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1961,26571,35,93
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1962,44000,40,176
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1963,36000,50,180
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1964,41667,60,250
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1965,38571,70,270
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1966,36404,89,324
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1967,35842,101,362
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1968,49533,107,530
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1969,30556,162,495
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1970,43793,174,762
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1971,35787,197,705
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1972,43190,210,907
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1973,48930,215,1052
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1974,59123,228,1348
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1975,48498,253,1227
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1976,63032,277,1746
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1977,53559,295,1580
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1978,76259,278,2120
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1979,85912,296,2543
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1980,145219,297,4313
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1981,102617,428,4392
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1982,81032,504,4084
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1983,107296,466,5000
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1984,60046,866,5200
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1985,59417,892,5300
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1986,107015,841,9000
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1987,129412,850,11000
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1988,63953,860,5500
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1989,312981,426,13333
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1990,151295,965,14600
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1991,138200,1000,13820
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1992,183824,544,10000
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1993,243902,533,13000
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1994,347334,619,21500
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1995,275229,654,18000
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1996,156986,637,10000
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1997,41538,650,2700
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1998,41538,650,2700
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",1999,73846,650,4800
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2000,50740,946,4800
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2001,82267,1094,9000
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2002,108096,914,9880
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2003,84135,832,7000
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2004,73684,950,7000
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2005,103704,675,7000
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2006,111667,660,7370
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2007,114327,691,7900
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2008,111886,790,8839
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2009,112500,720,8100
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2010,111686,700,7818
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2011,101224,784,7936
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2012,104486,691,7220
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2013,103723,693,7188
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2014,95427,737,7033
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2015,50411,1045,5268
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2016,33386,1137,3796
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2017,23418,708,1658
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2018,17419,1147,1998
New Zealand,Oceania,"Tangerines, mandarins, clementines, satsumas",2019,13827,750,1037
New Zealand,Oceania,"Tobacco, unmanufactured",1961,18298,1680,3074
New Zealand,Oceania,"Tobacco, unmanufactured",1962,22245,1902,4231
New Zealand,Oceania,"Tobacco, unmanufactured",1963,18722,2168,4059
New Zealand,Oceania,"Tobacco, unmanufactured",1964,17886,2379,4255
New Zealand,Oceania,"Tobacco, unmanufactured",1965,18967,2363,4482
New Zealand,Oceania,"Tobacco, unmanufactured",1966,15163,2059,3122
New Zealand,Oceania,"Tobacco, unmanufactured",1967,12662,1976,2502
New Zealand,Oceania,"Tobacco, unmanufactured",1968,13522,2064,2791
New Zealand,Oceania,"Tobacco, unmanufactured",1969,16816,2051,3449
New Zealand,Oceania,"Tobacco, unmanufactured",1970,15976,2033,3248
New Zealand,Oceania,"Tobacco, unmanufactured",1971,19469,1997,3888
New Zealand,Oceania,"Tobacco, unmanufactured",1972,17053,1951,3327
New Zealand,Oceania,"Tobacco, unmanufactured",1973,17510,1739,3045
New Zealand,Oceania,"Tobacco, unmanufactured",1974,18492,1751,3238
New Zealand,Oceania,"Tobacco, unmanufactured",1975,17029,1764,3004
New Zealand,Oceania,"Tobacco, unmanufactured",1976,18868,1775,3349
New Zealand,Oceania,"Tobacco, unmanufactured",1977,14721,1847,2719
New Zealand,Oceania,"Tobacco, unmanufactured",1978,18781,1895,3559
New Zealand,Oceania,"Tobacco, unmanufactured",1979,21828,1718,3750
New Zealand,Oceania,"Tobacco, unmanufactured",1980,21481,1513,3250
New Zealand,Oceania,"Tobacco, unmanufactured",1981,22298,1027,2290
New Zealand,Oceania,"Tobacco, unmanufactured",1982,32553,470,1530
New Zealand,Oceania,"Tobacco, unmanufactured",1983,22973,740,1700
New Zealand,Oceania,"Tobacco, unmanufactured",1984,21368,819,1750
New Zealand,Oceania,"Tobacco, unmanufactured",1985,23104,844,1950
New Zealand,Oceania,"Tobacco, unmanufactured",1986,14218,844,1200
New Zealand,Oceania,"Tobacco, unmanufactured",1987,29635,684,2027
New Zealand,Oceania,"Tobacco, unmanufactured",1988,24089,604,1455
New Zealand,Oceania,"Tobacco, unmanufactured",1989,18711,481,900
New Zealand,Oceania,"Tobacco, unmanufactured",1990,18333,450,825
New Zealand,Oceania,"Tobacco, unmanufactured",1991,18828,478,900
New Zealand,Oceania,"Tobacco, unmanufactured",1992,18931,449,850
New Zealand,Oceania,"Tobacco, unmanufactured",1993,19318,440,850
New Zealand,Oceania,"Tobacco, unmanufactured",1994,16611,301,500
New Zealand,Oceania,"Tobacco, unmanufactured",1995,13333,150,200
New Zealand,Oceania,"Tobacco, unmanufactured",1996,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",1997,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",1998,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",1999,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2000,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2001,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2002,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2003,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2004,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2005,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2006,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2007,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2008,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2009,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2010,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2011,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2012,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2013,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2014,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2015,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2016,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2017,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2018,0,0,0
New Zealand,Oceania,"Tobacco, unmanufactured",2019,0,0,0
New Zealand,Oceania,Tomatoes,1961,329778,1125,37100
New Zealand,Oceania,Tomatoes,1962,506663,896,45397
New Zealand,Oceania,Tomatoes,1963,511604,991,50700
New Zealand,Oceania,Tomatoes,1964,425806,1085,46200
New Zealand,Oceania,Tomatoes,1965,460757,1083,49900
New Zealand,Oceania,Tomatoes,1966,349678,1057,36961
New Zealand,Oceania,Tomatoes,1967,349703,1078,37698
New Zealand,Oceania,Tomatoes,1968,368226,1370,50447
New Zealand,Oceania,Tomatoes,1969,356583,1393,49672
New Zealand,Oceania,Tomatoes,1970,341185,1300,44354
New Zealand,Oceania,Tomatoes,1971,334980,1259,42174
New Zealand,Oceania,Tomatoes,1972,682625,880,60071
New Zealand,Oceania,Tomatoes,1973,710994,905,64345
New Zealand,Oceania,Tomatoes,1974,716444,914,65483
New Zealand,Oceania,Tomatoes,1975,519411,967,50227
New Zealand,Oceania,Tomatoes,1976,462055,1022,47222
New Zealand,Oceania,Tomatoes,1977,639695,952,60899
New Zealand,Oceania,Tomatoes,1978,654703,944,61804
New Zealand,Oceania,Tomatoes,1979,573235,850,48725
New Zealand,Oceania,Tomatoes,1980,543014,1055,57288
New Zealand,Oceania,Tomatoes,1981,553333,867,47974
New Zealand,Oceania,Tomatoes,1982,554545,1100,61000
New Zealand,Oceania,Tomatoes,1983,600000,1000,60000
New Zealand,Oceania,Tomatoes,1984,645161,930,60000
New Zealand,Oceania,Tomatoes,1985,750000,800,60000
New Zealand,Oceania,Tomatoes,1986,1047904,668,70000
New Zealand,Oceania,Tomatoes,1987,1261261,555,70000
New Zealand,Oceania,Tomatoes,1988,1328904,602,80000
New Zealand,Oceania,Tomatoes,1989,1089918,734,80000
New Zealand,Oceania,Tomatoes,1990,755034,1192,90000
New Zealand,Oceania,Tomatoes,1991,833333,1200,100000
New Zealand,Oceania,Tomatoes,1992,611987,1268,77600
New Zealand,Oceania,Tomatoes,1993,411486,1689,69500
New Zealand,Oceania,Tomatoes,1994,582776,2543,148200
New Zealand,Oceania,Tomatoes,1995,415525,3285,136500
New Zealand,Oceania,Tomatoes,1996,408338,3382,138100
New Zealand,Oceania,Tomatoes,1997,400000,2500,100000
New Zealand,Oceania,Tomatoes,1998,397059,1700,67500
New Zealand,Oceania,Tomatoes,1999,870000,1000,87000
New Zealand,Oceania,Tomatoes,2000,985277,883,87000
New Zealand,Oceania,Tomatoes,2001,1306306,666,87000
New Zealand,Oceania,Tomatoes,2002,1129870,770,87000
New Zealand,Oceania,Tomatoes,2003,1449275,690,100000
New Zealand,Oceania,Tomatoes,2004,1301370,730,95000
New Zealand,Oceania,Tomatoes,2005,1002227,898,90000
New Zealand,Oceania,Tomatoes,2006,1234899,745,92000
New Zealand,Oceania,Tomatoes,2007,1283547,857,110000
New Zealand,Oceania,Tomatoes,2008,1304348,690,90000
New Zealand,Oceania,Tomatoes,2009,1078546,853,92000
New Zealand,Oceania,Tomatoes,2010,1071056,843,90290
New Zealand,Oceania,Tomatoes,2011,1174728,789,92686
New Zealand,Oceania,Tomatoes,2012,1143304,787,89978
New Zealand,Oceania,Tomatoes,2013,1140162,739,84258
New Zealand,Oceania,Tomatoes,2014,1145193,699,80049
New Zealand,Oceania,Tomatoes,2015,1134579,653,74088
New Zealand,Oceania,Tomatoes,2016,1100493,608,66910
New Zealand,Oceania,Tomatoes,2017,1091299,408,44525
New Zealand,Oceania,Tomatoes,2018,1081598,507,54837
New Zealand,Oceania,Tomatoes,2019,1071027,691,74008
New Zealand,Oceania,"Vegetables, fresh nes",1961,150704,3253,49024
New Zealand,Oceania,"Vegetables, fresh nes",1962,123077,3250,40000
New Zealand,Oceania,"Vegetables, fresh nes",1963,158539,2525,40031
New Zealand,Oceania,"Vegetables, fresh nes",1964,114560,3640,41700
New Zealand,Oceania,"Vegetables, fresh nes",1965,108108,3700,40000
New Zealand,Oceania,"Vegetables, fresh nes",1966,229673,489,11231
New Zealand,Oceania,"Vegetables, fresh nes",1967,227898,566,12899
New Zealand,Oceania,"Vegetables, fresh nes",1968,242184,577,13974
New Zealand,Oceania,"Vegetables, fresh nes",1969,234341,781,18302
New Zealand,Oceania,"Vegetables, fresh nes",1970,225347,707,15932
New Zealand,Oceania,"Vegetables, fresh nes",1971,244782,573,14026
New Zealand,Oceania,"Vegetables, fresh nes",1972,263867,600,15832
New Zealand,Oceania,"Vegetables, fresh nes",1973,264883,600,15893
New Zealand,Oceania,"Vegetables, fresh nes",1974,287483,600,17249
New Zealand,Oceania,"Vegetables, fresh nes",1975,218482,718,15687
New Zealand,Oceania,"Vegetables, fresh nes",1976,218156,732,15969
New Zealand,Oceania,"Vegetables, fresh nes",1977,220057,700,15404
New Zealand,Oceania,"Vegetables, fresh nes",1978,209082,1057,22100
New Zealand,Oceania,"Vegetables, fresh nes",1979,216482,1100,23813
New Zealand,Oceania,"Vegetables, fresh nes",1980,296263,1033,30604
New Zealand,Oceania,"Vegetables, fresh nes",1981,243165,1027,24973
New Zealand,Oceania,"Vegetables, fresh nes",1982,274348,1120,30727
New Zealand,Oceania,"Vegetables, fresh nes",1983,258333,1200,31000
New Zealand,Oceania,"Vegetables, fresh nes",1984,280769,1300,36500
New Zealand,Oceania,"Vegetables, fresh nes",1985,260000,1500,39000
New Zealand,Oceania,"Vegetables, fresh nes",1986,257611,1708,44000
New Zealand,Oceania,"Vegetables, fresh nes",1987,258718,1778,46000
New Zealand,Oceania,"Vegetables, fresh nes",1988,258065,2015,52000
New Zealand,Oceania,"Vegetables, fresh nes",1989,264747,2153,57000
New Zealand,Oceania,"Vegetables, fresh nes",1990,257809,2017,52000
